id,self_employment_type,branch,age,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
421614,3rd_category_group,Transportation and storage,55 to 64 years,Male,2011,0.9,42.9,34.6
421615,3rd_category_group,Transportation and storage,55 to 64 years,Male,2012,0.8,39.5,31.9
421616,3rd_category_group,Transportation and storage,55 to 64 years,Male,2013,0.8,40.3,33.7
421617,3rd_category_group,Transportation and storage,55 to 64 years,Male,2014,0.8,48.1,42.2
421618,3rd_category_group,Transportation and storage,55 to 64 years,Male,2015,0.9,55.3,44.4
421619,3rd_category_group,Transportation and storage,55 to 64 years,Male,2016,0.9,56.7,46.1
421620,3rd_category_group,Transportation and storage,55 to 64 years,Male,2017,1.0,58.0,47.7
421621,3rd_category_group,Transportation and storage,55 to 64 years,Male,2018,1.0,58.4,46.5
421622,3rd_category_group,Transportation and storage,55 to 64 years,Male,2019,0.9,59.6,45.7
421628,3rd_category_group,Transportation and storage,55 to 64 years,Female,2011,0.3,27.5,24.7
421629,3rd_category_group,Transportation and storage,55 to 64 years,Female,2012,0.3,24.5,19.5
421630,3rd_category_group,Transportation and storage,55 to 64 years,Female,2013,0.3,28.7,24.7
421631,3rd_category_group,Transportation and storage,55 to 64 years,Female,2014,0.3,37.5,30.7
421632,3rd_category_group,Transportation and storage,55 to 64 years,Female,2015,0.3,46.7,34.1
421633,3rd_category_group,Transportation and storage,55 to 64 years,Female,2016,0.3,45.1,35.9
421634,3rd_category_group,Transportation and storage,55 to 64 years,Female,2017,0.3,47.3,39.8
421635,3rd_category_group,Transportation and storage,55 to 64 years,Female,2018,0.3,48.8,36.9
421636,3rd_category_group,Transportation and storage,55 to 64 years,Female,2019,0.3,56.2,37.6
421656,3rd_category_group,Transportation and storage,65 to 74 years,Male,2011,0.1,52.3,47.5
421657,3rd_category_group,Transportation and storage,65 to 74 years,Male,2012,0.1,51.6,46.5
421658,3rd_category_group,Transportation and storage,65 to 74 years,Male,2013,0.2,53.3,46.9
421659,3rd_category_group,Transportation and storage,65 to 74 years,Male,2014,0.2,55.9,50.4
421660,3rd_category_group,Transportation and storage,65 to 74 years,Male,2015,0.2,61.9,52.3
421661,3rd_category_group,Transportation and storage,65 to 74 years,Male,2016,0.2,65.0,54.6
421662,3rd_category_group,Transportation and storage,65 to 74 years,Male,2017,0.2,63.5,53.0
421663,3rd_category_group,Transportation and storage,65 to 74 years,Male,2018,0.2,69.4,56.1
421664,3rd_category_group,Transportation and storage,65 to 74 years,Male,2019,0.2,73.5,52.3
423042,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2011,0.4,21.9,20.2
423043,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2012,0.4,19.7,19.0
423044,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2013,0.4,22.2,18.3
423045,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2014,0.4,22.3,19.9
423046,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2015,0.5,27.2,23.2
423047,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2016,0.5,27.1,25.0
423048,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2017,0.5,30.8,26.3
423049,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2018,0.5,33.0,29.4
423050,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2019,0.5,32.1,28.8
423056,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2011,0.2,23.5,19.9
423057,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2012,0.2,22.8,19.9
423058,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2013,0.2,23.4,20.2
423059,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2014,0.2,25.1,23.5
423060,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2015,0.2,30.7,23.9
423061,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2016,0.2,28.9,24.4
423062,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2017,0.2,30.4,25.1
423063,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2018,0.2,36.4,28.2
423064,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2019,0.2,32.9,25.7
423084,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2011,3.3,28.5,25.0
423085,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2012,3.3,27.5,23.8
423086,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2013,3.3,27.1,23.5
423087,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2014,3.2,31.8,27.1
423088,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2015,3.3,37.2,29.6
423089,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2016,3.4,37.9,31.3
423090,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2017,3.4,39.3,33.6
423091,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2018,3.4,41.3,34.7
423092,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2019,3.4,40.0,33.9
423093,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2020,3.4,33.9,28.5
423098,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2011,2.0,26.2,23.3
423099,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2012,2.0,26.2,23.1
423100,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2013,2.0,25.8,22.7
423101,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2014,2.0,28.9,25.6
423102,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2015,2.0,32.4,27.4
423103,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2016,2.0,33.0,29.0
423104,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2017,2.1,34.6,30.2
423105,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2018,2.0,36.2,32.0
423106,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2019,2.0,36.7,32.1
423126,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2011,6.4,33.4,28.2
423127,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2012,6.1,30.8,26.3
423128,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2013,5.8,31.0,25.7
423129,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2014,5.6,35.0,29.2
423130,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2015,5.4,38.8,31.2
423131,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2016,5.1,41.2,33.8
423132,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2017,4.9,41.9,34.5
423133,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2018,4.8,46.2,37.9
423134,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2019,4.9,44.2,36.4
423135,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2020,4.9,32.9,27.7
423140,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2011,3.9,28.8,25.2
423141,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2012,3.7,27.1,24.1
423142,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2013,3.5,27.1,23.5
423143,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2014,3.4,30.9,26.0
423144,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2015,3.3,33.5,27.5
423145,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2016,3.3,35.9,30.5
423146,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2017,3.2,37.4,32.0
423147,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2018,3.2,40.8,33.9
423148,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2019,3.2,40.1,34.1
423149,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2020,3.3,29.1,25.2
423168,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2011,6.0,34.5,27.4
423169,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2012,6.2,31.6,25.9
423170,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2013,6.3,32.5,26.0
423171,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2014,6.4,37.1,29.4
423172,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2015,6.6,38.9,30.8
423173,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2016,6.6,42.3,33.5
423174,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2017,6.6,43.8,34.7
423175,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2018,6.5,46.5,37.0
423176,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2019,6.3,47.0,35.9
423177,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2020,6.2,31.3,26.2
423182,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2011,3.7,28.8,23.9
423183,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2012,3.7,26.9,22.7
423184,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2013,3.9,27.0,22.9
423185,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2014,4.0,30.2,25.3
423186,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2015,4.0,32.6,27.1
423187,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2016,4.2,35.2,29.7
423188,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2017,4.2,37.1,30.6
423189,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2018,4.2,39.6,32.7
423190,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2019,4.1,39.8,32.3
423191,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2020,4.1,28.0,23.7
423210,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2011,2.8,32.8,26.1
423211,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2012,2.9,31.9,25.2
423212,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2013,3.0,29.8,24.1
423213,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2014,3.2,34.8,26.8
423214,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2015,3.4,36.2,28.2
423215,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2016,3.6,39.4,30.6
423216,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2017,3.8,41.5,31.4
423217,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2018,4.1,45.8,34.3
423218,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2019,4.3,44.6,33.3
423219,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2020,4.3,30.5,24.8
423224,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2011,1.6,25.9,21.6
423225,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2012,1.6,24.1,20.3
423226,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2013,1.6,23.6,20.5
423227,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2014,1.7,27.1,21.9
423228,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2015,1.9,28.0,23.0
423229,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2016,2.0,30.4,25.0
423230,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2017,2.1,33.0,26.9
423231,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2018,2.2,36.6,28.7
423232,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2019,2.3,36.4,28.2
423252,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2011,0.3,46.8,38.2
423253,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2012,0.3,50.4,37.6
423254,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2013,0.4,48.8,36.0
423255,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2014,0.5,48.5,37.3
423256,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2015,0.5,50.8,39.0
423257,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2016,0.5,51.4,39.7
423258,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2017,0.6,49.3,39.4
423259,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2018,0.7,53.2,41.2
423260,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2019,0.7,54.1,40.4
423266,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2011,0.2,34.0,29.4
423267,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2012,0.2,33.7,29.7
423268,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2013,0.2,36.7,27.9
423269,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2014,0.3,34.9,28.6
423270,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2015,0.3,36.4,29.3
423271,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2016,0.3,36.0,29.2
423272,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2017,0.3,37.0,30.0
423273,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2018,0.4,39.6,32.6
423274,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2019,0.4,43.0,32.1
424639,3rd_category_group,Information and communication,Younger than 25 years,Male,2012,0.1,43.5,32.4
424680,3rd_category_group,Information and communication,25 to 34 years,Male,2011,0.8,42.4,37.4
424681,3rd_category_group,Information and communication,25 to 34 years,Male,2012,0.8,46.4,41.0
424682,3rd_category_group,Information and communication,25 to 34 years,Male,2013,0.8,45.1,39.6
424683,3rd_category_group,Information and communication,25 to 34 years,Male,2014,0.8,49.6,42.6
424684,3rd_category_group,Information and communication,25 to 34 years,Male,2015,0.8,54.0,44.5
424685,3rd_category_group,Information and communication,25 to 34 years,Male,2016,0.8,55.8,49.4
424686,3rd_category_group,Information and communication,25 to 34 years,Male,2017,0.8,54.4,47.0
424687,3rd_category_group,Information and communication,25 to 34 years,Male,2018,0.7,58.9,52.8
424688,3rd_category_group,Information and communication,25 to 34 years,Male,2019,0.6,59.3,52.0
424722,3rd_category_group,Information and communication,35 to 44 years,Male,2011,0.6,49.7,41.4
424723,3rd_category_group,Information and communication,35 to 44 years,Male,2012,0.6,52.5,44.6
424724,3rd_category_group,Information and communication,35 to 44 years,Male,2013,0.6,50.9,43.3
424725,3rd_category_group,Information and communication,35 to 44 years,Male,2014,0.6,54.4,47.1
424726,3rd_category_group,Information and communication,35 to 44 years,Male,2015,0.6,56.2,47.9
424727,3rd_category_group,Information and communication,35 to 44 years,Male,2016,0.6,57.3,52.4
424728,3rd_category_group,Information and communication,35 to 44 years,Male,2017,0.6,65.7,52.9
424729,3rd_category_group,Information and communication,35 to 44 years,Male,2018,0.7,69.3,53.6
424730,3rd_category_group,Information and communication,35 to 44 years,Male,2019,0.6,76.9,57.8
424737,3rd_category_group,Information and communication,35 to 44 years,Female,2012,0.1,34.1,27.5
424764,3rd_category_group,Information and communication,45 to 54 years,Male,2011,0.3,44.9,40.1
424765,3rd_category_group,Information and communication,45 to 54 years,Male,2012,0.3,47.3,42.0
424766,3rd_category_group,Information and communication,45 to 54 years,Male,2013,0.3,40.4,36.1
424767,3rd_category_group,Information and communication,45 to 54 years,Male,2014,0.4,49.3,41.8
424768,3rd_category_group,Information and communication,45 to 54 years,Male,2015,0.4,56.6,45.5
424769,3rd_category_group,Information and communication,45 to 54 years,Male,2016,0.4,59.1,49.1
424770,3rd_category_group,Information and communication,45 to 54 years,Male,2017,0.4,58.6,47.5
424771,3rd_category_group,Information and communication,45 to 54 years,Male,2018,0.4,64.1,54.9
424772,3rd_category_group,Information and communication,45 to 54 years,Male,2019,0.4,69.4,60.9
424781,3rd_category_group,Information and communication,45 to 54 years,Female,2014,0.1,34.7,30.1
424782,3rd_category_group,Information and communication,45 to 54 years,Female,2015,0.1,30.9,30.9
424806,3rd_category_group,Information and communication,55 to 64 years,Male,2011,0.1,44.6,37.7
424807,3rd_category_group,Information and communication,55 to 64 years,Male,2012,0.1,47.8,36.5
424808,3rd_category_group,Information and communication,55 to 64 years,Male,2013,0.1,39.7,29.1
424809,3rd_category_group,Information and communication,55 to 64 years,Male,2014,0.2,44.8,36.0
424810,3rd_category_group,Information and communication,55 to 64 years,Male,2015,0.2,42.1,34.8
424811,3rd_category_group,Information and communication,55 to 64 years,Male,2016,0.2,43.4,33.7
424812,3rd_category_group,Information and communication,55 to 64 years,Male,2017,0.2,52.6,38.5
424813,3rd_category_group,Information and communication,55 to 64 years,Male,2018,0.2,56.3,42.0
424814,3rd_category_group,Information and communication,55 to 64 years,Male,2019,0.2,60.0,44.0
426318,3rd_category_group,Financial institutions,35 to 44 years,Male,2011,0.4,60.8,52.4
426319,3rd_category_group,Financial institutions,35 to 44 years,Male,2012,0.3,72.3,57.6
