id,self_employment_type,branch,position_in_household,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
479324,4th_category_group,Other specialised business services,Main earner without partner,Male,2013,4.3,73.0,62.5
479325,4th_category_group,Other specialised business services,Main earner without partner,Male,2014,4.2,72.4,62.9
479326,4th_category_group,Other specialised business services,Main earner without partner,Male,2015,4.4,72.4,63.3
479327,4th_category_group,Other specialised business services,Main earner without partner,Male,2016,4.5,72.9,63.9
479328,4th_category_group,Other specialised business services,Main earner without partner,Male,2017,4.5,76.2,65.3
479329,4th_category_group,Other specialised business services,Main earner without partner,Male,2018,4.9,74.0,65.5
479330,4th_category_group,Other specialised business services,Main earner without partner,Male,2019,5.3,73.2,65.2
479331,4th_category_group,Other specialised business services,Main earner without partner,Male,2020,5.4,73.0,65.2
479336,4th_category_group,Other specialised business services,Main earner without partner,Female,2011,1.1,62.7,57.8
479337,4th_category_group,Other specialised business services,Main earner without partner,Female,2012,1.1,63.5,57.3
479338,4th_category_group,Other specialised business services,Main earner without partner,Female,2013,1.1,65.0,57.9
479339,4th_category_group,Other specialised business services,Main earner without partner,Female,2014,1.1,70.8,59.0
479340,4th_category_group,Other specialised business services,Main earner without partner,Female,2015,1.1,62.9,58.2
479341,4th_category_group,Other specialised business services,Main earner without partner,Female,2016,1.2,65.3,59.9
479342,4th_category_group,Other specialised business services,Main earner without partner,Female,2017,1.2,70.0,61.8
479343,4th_category_group,Other specialised business services,Main earner without partner,Female,2018,1.3,67.9,61.1
479344,4th_category_group,Other specialised business services,Main earner without partner,Female,2019,1.4,70.3,62.4
479364,4th_category_group,Other specialised business services,Main earner with partner,Male,2011,28.3,83.8,73.0
479365,4th_category_group,Other specialised business services,Main earner with partner,Male,2012,28.3,82.9,73.4
479366,4th_category_group,Other specialised business services,Main earner with partner,Male,2013,28.0,86.7,74.7
479367,4th_category_group,Other specialised business services,Main earner with partner,Male,2014,27.0,85.2,73.6
479368,4th_category_group,Other specialised business services,Main earner with partner,Male,2015,26.8,84.4,74.1
479369,4th_category_group,Other specialised business services,Main earner with partner,Male,2016,27.1,83.9,74.9
479370,4th_category_group,Other specialised business services,Main earner with partner,Male,2017,26.0,90.8,76.4
479371,4th_category_group,Other specialised business services,Main earner with partner,Male,2018,27.9,85.4,75.5
479372,4th_category_group,Other specialised business services,Main earner with partner,Male,2019,28.7,85.7,75.8
479373,4th_category_group,Other specialised business services,Main earner with partner,Male,2020,28.9,85.5,75.8
479378,4th_category_group,Other specialised business services,Main earner with partner,Female,2011,1.7,75.8,67.1
479379,4th_category_group,Other specialised business services,Main earner with partner,Female,2012,1.8,75.9,68.0
479380,4th_category_group,Other specialised business services,Main earner with partner,Female,2013,1.8,79.7,69.9
479381,4th_category_group,Other specialised business services,Main earner with partner,Female,2014,1.8,78.1,70.0
479382,4th_category_group,Other specialised business services,Main earner with partner,Female,2015,1.9,78.8,70.2
479383,4th_category_group,Other specialised business services,Main earner with partner,Female,2016,2.0,79.1,70.5
479384,4th_category_group,Other specialised business services,Main earner with partner,Female,2017,2.0,84.9,72.4
479385,4th_category_group,Other specialised business services,Main earner with partner,Female,2018,2.1,80.7,70.5
479386,4th_category_group,Other specialised business services,Main earner with partner,Female,2019,2.2,80.3,70.3
479406,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2011,3.5,44.2,42.2
479407,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2012,3.8,45.0,42.9
479408,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2013,4.0,44.7,43.0
479409,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2014,4.1,45.7,44.0
479410,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2015,4.2,47.2,45.0
479411,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2016,4.4,48.7,45.5
479412,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2017,4.4,49.6,46.2
479413,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2018,5.0,50.2,46.8
479414,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2019,5.4,51.5,48.1
479415,4th_category_group,Other specialised business services,Partner of main earnerr,Male,2020,6.0,50.6,47.8
479420,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2011,5.4,34.4,30.0
479421,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2012,5.2,34.8,30.4
479422,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2013,5.0,36.0,31.0
479423,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2014,4.8,35.6,30.9
479424,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2015,4.6,36.5,31.8
479425,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2016,4.5,37.8,33.4
479426,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2017,4.4,39.7,34.0
479427,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2018,4.5,40.2,36.3
479428,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2019,4.4,42.6,39.5
479429,4th_category_group,Other specialised business services,Partner of main earnerr,Female,2020,4.5,42.9,39.8
479490,4th_category_group,Other specialised business services,Child of age,Male,2011,0.2,44.3,42.3
479491,4th_category_group,Other specialised business services,Child of age,Male,2012,0.2,43.2,42.0
479492,4th_category_group,Other specialised business services,Child of age,Male,2013,0.2,42.4,42.3
479493,4th_category_group,Other specialised business services,Child of age,Male,2014,0.2,45.1,44.0
479494,4th_category_group,Other specialised business services,Child of age,Male,2015,0.2,44.8,44.5
479495,4th_category_group,Other specialised business services,Child of age,Male,2016,0.3,44.7,44.0
479496,4th_category_group,Other specialised business services,Child of age,Male,2017,0.3,46.7,45.0
479497,4th_category_group,Other specialised business services,Child of age,Male,2018,0.3,44.7,45.0
479498,4th_category_group,Other specialised business services,Child of age,Male,2019,0.3,44.9,45.0
479539,4th_category_group,Other specialised business services,Other member,Male,2018,0.1,46.7,39.8
479540,4th_category_group,Other specialised business services,Other member,Male,2019,0.1,47.2,45.5
480876,4th_category_group,Renting and other business support,Main earner,Male,2011,4.6,68.1,61.3
480877,4th_category_group,Renting and other business support,Main earner,Male,2012,4.7,68.4,61.5
480878,4th_category_group,Renting and other business support,Main earner,Male,2013,4.7,68.7,61.6
480879,4th_category_group,Renting and other business support,Main earner,Male,2014,4.7,67.9,61.0
480880,4th_category_group,Renting and other business support,Main earner,Male,2015,4.6,68.1,60.9
480881,4th_category_group,Renting and other business support,Main earner,Male,2016,4.9,69.5,62.6
480882,4th_category_group,Renting and other business support,Main earner,Male,2017,4.8,73.8,64.4
480883,4th_category_group,Renting and other business support,Main earner,Male,2018,5.3,71.5,64.8
480884,4th_category_group,Renting and other business support,Main earner,Male,2019,5.4,72.5,64.9
480885,4th_category_group,Renting and other business support,Main earner,Male,2020,5.3,73.1,66.0
480890,4th_category_group,Renting and other business support,Main earner,Female,2011,0.6,63.3,56.7
480891,4th_category_group,Renting and other business support,Main earner,Female,2012,0.6,62.7,56.0
480892,4th_category_group,Renting and other business support,Main earner,Female,2013,0.6,62.2,55.8
480893,4th_category_group,Renting and other business support,Main earner,Female,2014,0.6,63.2,58.0
480894,4th_category_group,Renting and other business support,Main earner,Female,2015,0.6,64.7,57.8
480895,4th_category_group,Renting and other business support,Main earner,Female,2016,0.7,64.3,58.3
480896,4th_category_group,Renting and other business support,Main earner,Female,2017,0.7,68.1,60.2
480897,4th_category_group,Renting and other business support,Main earner,Female,2018,0.8,65.1,58.8
480898,4th_category_group,Renting and other business support,Main earner,Female,2019,0.8,66.0,61.5
480918,4th_category_group,Renting and other business support,Main earner without partner,Male,2011,0.7,61.9,53.0
480919,4th_category_group,Renting and other business support,Main earner without partner,Male,2012,0.8,62.3,53.5
480920,4th_category_group,Renting and other business support,Main earner without partner,Male,2013,0.7,60.3,51.8
480921,4th_category_group,Renting and other business support,Main earner without partner,Male,2014,0.8,59.3,52.4
480922,4th_category_group,Renting and other business support,Main earner without partner,Male,2015,0.8,59.2,52.1
480923,4th_category_group,Renting and other business support,Main earner without partner,Male,2016,0.8,61.0,54.0
480924,4th_category_group,Renting and other business support,Main earner without partner,Male,2017,0.9,65.4,54.2
480925,4th_category_group,Renting and other business support,Main earner without partner,Male,2018,1.0,64.3,55.6
480926,4th_category_group,Renting and other business support,Main earner without partner,Male,2019,1.0,63.6,55.7
480932,4th_category_group,Renting and other business support,Main earner without partner,Female,2011,0.3,60.8,55.8
480933,4th_category_group,Renting and other business support,Main earner without partner,Female,2012,0.3,59.0,53.6
480934,4th_category_group,Renting and other business support,Main earner without partner,Female,2013,0.2,57.3,53.2
480935,4th_category_group,Renting and other business support,Main earner without partner,Female,2014,0.3,59.5,56.5
480936,4th_category_group,Renting and other business support,Main earner without partner,Female,2015,0.2,66.8,58.0
480937,4th_category_group,Renting and other business support,Main earner without partner,Female,2016,0.3,62.3,55.3
480938,4th_category_group,Renting and other business support,Main earner without partner,Female,2017,0.3,65.9,57.5
480939,4th_category_group,Renting and other business support,Main earner without partner,Female,2018,0.3,63.6,55.6
480940,4th_category_group,Renting and other business support,Main earner without partner,Female,2019,0.3,63.4,56.7
480960,4th_category_group,Renting and other business support,Main earner with partner,Male,2011,3.9,69.2,62.5
480961,4th_category_group,Renting and other business support,Main earner with partner,Male,2012,3.9,69.6,62.5
480962,4th_category_group,Renting and other business support,Main earner with partner,Male,2013,4.0,70.3,63.2
480963,4th_category_group,Renting and other business support,Main earner with partner,Male,2014,3.9,69.6,62.4
480964,4th_category_group,Renting and other business support,Main earner with partner,Male,2015,3.8,69.9,62.8
480965,4th_category_group,Renting and other business support,Main earner with partner,Male,2016,4.1,71.3,64.0
480966,4th_category_group,Renting and other business support,Main earner with partner,Male,2017,4.0,75.6,66.0
480967,4th_category_group,Renting and other business support,Main earner with partner,Male,2018,4.3,73.1,66.1
480968,4th_category_group,Renting and other business support,Main earner with partner,Male,2019,4.4,74.5,66.9
480969,4th_category_group,Renting and other business support,Main earner with partner,Male,2020,4.3,74.6,67.4
480974,4th_category_group,Renting and other business support,Main earner with partner,Female,2011,0.4,65.1,57.1
480975,4th_category_group,Renting and other business support,Main earner with partner,Female,2012,0.4,65.3,57.8
